transaction_id|transaction_ref|transaction_dt|amount|debit_acct|credit_acct|status|narrative|approval_dt|approved_by_user_id
TRN-133642|Y27869K71124|2013-05-21 13:49:59|50046.33|ACT-00030|ACT-20925|processed|payment for invoice # INV-144818|2013-05-23 00:00:00|u3977
TRN-608692|T79735P26524|2008-11-24 12:01:08|9507.97|ACT-00035|ACT-36515|processed|payment for invoice # INV-596426|2008-11-27 00:00:00|u2204
TRN-540867|S82986W60907|2012-02-22 16:31:17|8614.73|ACT-00021|ACT-93939|processed|payment for invoice # INV-114737|2012-02-23 00:00:00|u3977
TRN-947672|H36145C91479|2013-03-13 14:22:38|12815.21|ACT-00035|ACT-59698|processed|payment for invoice # INV-301037|2013-03-14 00:00:00|u2204
TRN-220524|G65137Z42866|2011-11-15 09:08:57|29864.01|ACT-00024|ACT-93939|processed|payment for invoice # INV-906582|2011-11-17 00:00:00|u3977
TRN-994487|Q82143K44890|2010-06-21 12:20:22|19100.74|ACT-00025|ACT-36515|processed|payment for invoice # INV-886656|2010-06-24 00:00:00|u2204
TRN-728861|Y92625N34030|2013-01-08 13:42:19|47550.51|ACT-00036|ACT-93939|processed|payment for invoice # INV-417229|2013-01-10 00:00:00|u3977
TRN-456482|S60717G48422|2015-04-16 13:15:14|50268.29|ACT-00002|ACT-84271|processed|payment for invoice # INV-306580|2015-04-23 00:00:00|u3977
TRN-710303|S34212Y32439|2010-12-16 13:09:41|48508.74|ACT-00010|ACT-50360|processed|payment for invoice # INV-494738|2010-12-23 00:00:00|u3977
TRN-322950|O78285P66496|2013-01-04 15:11:32|60736.37|ACT-00032|ACT-95862|processed|payment for invoice # INV-872588|2013-01-10 00:00:00|u3269
TRN-817728|C73000L77701|2006-12-12 15:56:38|21108.41|ACT-00014|ACT-20501|processed|payment for invoice # INV-202082|2006-12-14 00:00:00|u2204
TRN-715885|G10265M23000|2015-04-20 16:58:24|1541.06|ACT-00028|ACT-34595|processed|payment for invoice # INV-205849|2015-04-23 00:00:00|u9615
TRN-959696|W12857E57612|2013-03-22 16:30:59|36283.64|ACT-00014|ACT-87049|processed|payment for invoice # INV-352385|2013-03-28 00:00:00|u3977
TRN-555280|X20530K60703|2012-10-29 14:48:49|956.43|ACT-00029|ACT-11034|processed|payment for invoice # INV-445662|2012-11-01 00:00:00|u9615
TRN-714730|T67610O99654|2010-12-13 16:26:42|29353.04|ACT-00015|ACT-93939|processed|payment for invoice # INV-255691|2010-12-16 00:00:00|u2204
TRN-374778|B59561R25479|2014-02-07 09:38:41|25738.31|ACT-00006|ACT-34595|processed|payment for invoice # INV-466372|2014-02-13 00:00:00|u2204
TRN-559350|R72375R10162|2011-08-29 12:04:57|28510.98|ACT-00007|ACT-93939|processed|payment for invoice # INV-881402|2011-09-01 00:00:00|u3977
TRN-589179|O97685G13282|2014-09-26 11:40:32|2262.40|ACT-00002|ACT-34595|processed|payment for invoice # INV-996060|2014-10-02 00:00:00|u2204
TRN-186252|D26884D80517|2015-06-19 10:00:18|37515.94|ACT-00034|ACT-59698|processed|payment for invoice # INV-541594|2015-06-25 00:00:00|u3977
TRN-464711|O83757V20891|2007-09-28 15:51:17|3427.36|ACT-00007|ACT-87049|processed|payment for invoice # INV-712958|2007-10-04 00:00:00|u9615
TRN-973803|P49192W41816|2014-09-29 12:48:45|23433.45|ACT-00033|ACT-34595|processed|payment for invoice # INV-637453|2014-10-02 00:00:00|u2204
TRN-393551|R91252A65818|2016-10-12 10:25:09|54078.72|ACT-00014|ACT-45489|processed|payment for invoice # INV-609850|2016-10-13 00:00:00|u3977
TRN-859938|M13246L19655|2015-11-04 15:29:21|21408.90|ACT-00008|ACT-34595|processed|payment for invoice # INV-475496|2015-11-05 00:00:00|u2204
TRN-265424|O57513B23454|2009-01-05 11:05:57|6728.70|ACT-00003|ACT-87049|processed|payment for invoice # INV-509688|2009-01-08 00:00:00|u2204
TRN-126985|J75694A11681|2011-04-26 12:52:04|51194.86|ACT-00025|ACT-95657|processed|payment for invoice # INV-603358|2011-04-28 00:00:00|u3977
TRN-684385|F29981H22718|2012-06-22 16:06:17|31990.25|ACT-00009|ACT-45489|processed|payment for invoice # INV-379664|2012-06-28 00:00:00|u3977
TRN-333549|P10529J92964|2010-12-16 12:31:14|320.02|ACT-00019|ACT-11034|processed|payment for invoice # INV-991179|2010-12-23 00:00:00|u9615
TRN-312418|T77167U89979|2013-01-15 15:55:40|27781.79|ACT-00014|ACT-59698|processed|payment for invoice # INV-358134|2013-01-17 00:00:00|u2204
TRN-916495|E94728T54890|2012-12-31 16:31:01|18145.31|ACT-00018|ACT-53050|processed|payment for invoice # INV-975299|2013-01-03 00:00:00|u2204
TRN-517805|I50867V15730|2012-10-31 15:22:02|24270.60|ACT-00012|ACT-45489|processed|payment for invoice # INV-777709|2012-11-01 00:00:00|u2204
TRN-418457|P74275M85525|2014-12-29 15:11:29|1841.70|ACT-00017|ACT-80828|processed|payment for invoice # INV-980061|2015-01-08 00:00:00|u9615
TRN-539576|U95973M78595|2011-08-22 11:35:39|12319.99|ACT-00029|ACT-14189|processed|payment for invoice # INV-799160|2011-08-25 00:00:00|u2204
TRN-963068|H27772I42380|2006-12-15 15:49:17|20360.25|ACT-00012|ACT-20501|processed|payment for invoice # INV-451988|2006-12-21 00:00:00|u2204
TRN-390609|L21581F80327|2015-07-06 13:51:42|5672.75|ACT-00033|ACT-34595|processed|payment for invoice # INV-524460|2015-07-09 00:00:00|u2204
TRN-970483|D96813E35447|2006-03-06 09:11:50|1104.60|ACT-00037|ACT-87049|processed|payment for invoice # INV-217124|2006-03-09 00:00:00|u9615
TRN-763011|E50674F54780|2014-05-16 10:37:19|10465.96|ACT-00025|ACT-59698|processed|payment for invoice # INV-284098|2014-05-22 00:00:00|u2204
TRN-600928|L29963K39592|2012-04-02 13:09:28|37054.59|ACT-00016|ACT-59698|processed|payment for invoice # INV-369505|2012-04-05 00:00:00|u3977
TRN-503533|O72651R58766|2013-07-19 09:16:47|23008.10|ACT-00018|ACT-59698|processed|payment for invoice # INV-957454|2013-07-25 00:00:00|u2204
TRN-585740|M80583O97792|2011-08-26 13:51:44|13098.92|ACT-00007|ACT-34595|processed|payment for invoice # INV-583240|2011-09-01 00:00:00|u2204
TRN-457693|R39134E39715|2016-01-08 13:44:07|35317.49|ACT-00019|ACT-87049|processed|payment for invoice # INV-968648|2016-01-14 00:00:00|u3977
TRN-413575|B48827F73066|2013-03-01 14:23:31|2265.68|ACT-00004|ACT-53050|processed|payment for invoice # INV-686790|2013-03-07 00:00:00|u9615
TRN-413047|H64912Q28617|2013-03-25 12:53:40|3343.98|ACT-00005|ACT-14189|processed|payment for invoice # INV-227621|2013-03-28 00:00:00|u9615
TRN-500516|S69896N30171|2012-06-14 09:05:53|10513.68|ACT-00015|ACT-45489|processed|payment for invoice # INV-708101|2012-06-21 00:00:00|u2204
TRN-937534|C16349L73280|2011-06-06 09:58:54|33658.71|ACT-00011|ACT-20501|processed|payment for invoice # INV-826959|2011-06-09 00:00:00|u3269
TRN-159497|Z19893Z55708|2014-11-03 14:45:37|9988.33|ACT-00015|ACT-45489|processed|payment for invoice # INV-843275|2014-11-06 00:00:00|u2204
TRN-773546|L33603G81675|2012-12-06 10:27:44|12285.42|ACT-00005|ACT-14189|processed|payment for invoice # INV-159025|2012-12-13 00:00:00|u2204
TRN-681698|W69270N59268|2016-08-15 13:57:44|6606.86|ACT-00029|ACT-45489|processed|payment for invoice # INV-790498|2016-08-18 00:00:00|u2204
TRN-468339|N66885F16829|2013-03-25 11:51:22|4849.16|ACT-00037|ACT-14189|processed|payment for invoice # INV-781211|2013-03-28 00:00:00|u9615
TRN-810907|V51501B25043|2016-07-25 14:37:40|20671.90|ACT-00010|ACT-80828|processed|payment for invoice # INV-397269|2016-07-28 00:00:00|u2204
TRN-136391|V20939D17364|2014-07-21 12:30:35|8227.35|ACT-00008|ACT-45489|processed|payment for invoice # INV-350808|2014-07-24 00:00:00|u2204
TRN-396033|L22151P35934|2008-08-06 10:34:37|4826.68|ACT-00031|ACT-95862|processed|payment for invoice # INV-969920|2008-08-07 00:00:00|u9615
TRN-355470|Q30487P70926|2011-11-09 14:12:33|12638.71|ACT-00002|ACT-87049|processed|payment for invoice # INV-890089|2011-11-10 00:00:00|u2204
TRN-316919|X55214H44031|2012-11-07 13:13:11|10125.57|ACT-00035|ACT-84271|processed|payment for invoice # INV-140417|2012-11-08 00:00:00|u2204
TRN-771373|Q18621N71181|2014-04-10 11:43:18|10891.06|ACT-00027|ACT-87049|processed|payment for invoice # INV-324711|2014-04-17 00:00:00|u2204
TRN-719700|Q37705V77735|2015-04-15 11:26:13|18164.43|ACT-00029|ACT-34595|processed|payment for invoice # INV-962582|2015-04-16 00:00:00|u2204
TRN-128239|T91143T59796|2014-03-27 09:39:27|9868.71|ACT-00020|ACT-87049|processed|payment for invoice # INV-138639|2014-04-03 00:00:00|u2204
TRN-770568|C98355Q59314|2011-10-31 14:59:23|8871.75|ACT-00014|ACT-14189|processed|payment for invoice # INV-882607|2011-11-03 00:00:00|u2204
TRN-658339|W14150R31874|2016-08-18 09:55:34|53367.82|ACT-00035|ACT-34595|processed|payment for invoice # INV-240198|2016-08-25 00:00:00|u3977
TRN-264812|O51041I60575|2016-08-23 16:09:06|41905.45|ACT-00019|ACT-87049|processed|payment for invoice # INV-960291|2016-08-25 00:00:00|u3269
TRN-127599|H82960B12175|2013-01-04 14:13:25|684.45|ACT-00017|ACT-93939|processed|payment for invoice # INV-262851|2013-01-10 00:00:00|u9615
TRN-243521|F24053J14500|2016-06-10 11:42:13|6196.74|ACT-00018|ACT-87049|processed|payment for invoice # INV-267752|2016-06-16 00:00:00|u2204
TRN-921512|P98898V91311|2012-12-07 14:32:46|13755.85|ACT-00006|ACT-11034|processed|payment for invoice # INV-944126|2012-12-13 00:00:00|u2204
TRN-477326|J30008B77061|2015-06-01 13:36:32|1587.11|ACT-00028|ACT-34595|processed|payment for invoice # INV-270296|2015-06-04 00:00:00|u9615
TRN-187166|J77927G34416|2016-01-18 11:44:45|15655.13|ACT-00024|ACT-45489|processed|payment for invoice # INV-880091|2016-01-21 00:00:00|u3977
TRN-882324|G55970O13238|2009-04-01 12:41:28|6930.22|ACT-00024|ACT-34595|processed|payment for invoice # INV-318753|2009-04-02 00:00:00|u2204
TRN-507339|K27416D81655|2010-12-30 10:16:06|20253.16|ACT-00012|ACT-95862|processed|payment for invoice # INV-428211|2011-01-06 00:00:00|u2204
TRN-349892|L78906U62845|2011-04-12 16:46:16|24273.41|ACT-00017|ACT-95624|processed|payment for invoice # INV-783528|2011-04-14 00:00:00|u2204
TRN-828403|D65935H27164|2013-04-22 16:09:44|45127.29|ACT-00021|ACT-70849|processed|payment for invoice # INV-216321|2013-04-25 00:00:00|u3977
TRN-812261|R39460W46862|2008-04-24 13:50:33|13731.91|ACT-00037|ACT-46570|processed|payment for invoice # INV-679629|2008-05-08 00:00:00|u2204
TRN-249659|Z23956G17554|2015-11-30 15:41:32|120.91|ACT-00037|ACT-45489|processed|payment for invoice # INV-666974|2015-12-03 00:00:00|u9615
TRN-110780|B52241L11385|2011-07-13 11:37:58|23908.98|ACT-00020|ACT-95624|processed|payment for invoice # INV-980126|2011-07-14 00:00:00|u2204
TRN-518754|E35457J10985|2010-09-24 13:40:37|370.06|ACT-00005|ACT-14189|processed|payment for invoice # INV-139276|2010-09-30 00:00:00|u9615
TRN-315923|V82413Q85262|2012-07-12 13:17:32|20174.02|ACT-00005|ACT-20501|processed|payment for invoice # INV-612577|2012-07-19 00:00:00|u2204
TRN-318211|C64346S11169|2012-07-06 13:31:01|4447.78|ACT-00028|ACT-59698|processed|payment for invoice # INV-957802|2012-07-12 00:00:00|u9615
TRN-739683|N63191S85450|2015-04-10 09:14:38|23453.37|ACT-00006|ACT-14189|processed|payment for invoice # INV-352244|2015-04-16 00:00:00|u2204
TRN-325093|T38390I40294|2015-11-09 11:49:32|44367.82|ACT-00003|ACT-34595|processed|payment for invoice # INV-864688|2015-11-12 00:00:00|u3977
TRN-144243|U29486R95823|2012-06-14 10:59:33|37969.36|ACT-00028|ACT-45489|processed|payment for invoice # INV-657438|2012-06-21 00:00:00|u3977
TRN-752395|N60423U72218|2011-04-12 11:37:29|24873.63|ACT-00029|ACT-59698|processed|payment for invoice # INV-809943|2011-04-14 00:00:00|u3977
TRN-318764|L46604P22767|2012-06-21 11:53:26|34122.96|ACT-00020|ACT-80828|processed|payment for invoice # INV-502541|2012-06-28 00:00:00|u3977
TRN-762666|W90127K39031|2011-07-19 10:58:07|23608.42|ACT-00022|ACT-45489|processed|payment for invoice # INV-488275|2011-07-21 00:00:00|u2204
TRN-816614|M94893K97523|2008-11-28 12:59:03|1895.73|ACT-00036|ACT-36515|processed|payment for invoice # INV-844653|2008-12-04 00:00:00|u9615
TRN-393895|I95298F45759|2013-07-03 12:16:00|15453.50|ACT-00012|ACT-93939|processed|payment for invoice # INV-769722|2013-07-04 00:00:00|u2204
TRN-765946|F22181Y91987|2014-09-25 09:00:43|11582.00|ACT-00018|ACT-34595|processed|payment for invoice # INV-495103|2014-10-02 00:00:00|u2204
TRN-417421|R74430J74081|2008-04-17 09:50:48|9796.94|ACT-00025|ACT-55676|processed|payment for invoice # INV-673894|2008-04-24 00:00:00|u2204
TRN-880682|O21854C53497|2011-08-08 14:33:07|16287.78|ACT-00035|ACT-95862|processed|payment for invoice # INV-237295|2011-08-11 00:00:00|u2204
TRN-496079|I50181U51335|2013-09-09 15:32:57|11593.18|ACT-00018|ACT-93939|processed|payment for invoice # INV-758955|2013-09-12 00:00:00|u3977
TRN-935851|T33629J56213|2009-01-23 13:55:14|19830.38|ACT-00010|ACT-36515|processed|payment for invoice # INV-531063|2009-01-29 00:00:00|u2204
TRN-744279|J63992M34934|2014-05-19 12:00:31|690.16|ACT-00012|ACT-34595|processed|payment for invoice # INV-104461|2014-05-22 00:00:00|u9615
TRN-668222|Z57158L61045|2015-04-20 11:57:20|21419.84|ACT-00027|ACT-34595|processed|payment for invoice # INV-404193|2015-04-23 00:00:00|u2204
TRN-904529|C24353U58801|2015-11-23 12:32:08|12806.45|ACT-00035|ACT-87049|processed|payment for invoice # INV-774283|2015-11-26 00:00:00|u2204
TRN-685261|A78340H56210|2011-03-21 09:21:19|10023.17|ACT-00037|ACT-36515|processed|payment for invoice # INV-982282|2011-03-24 00:00:00|u2204
TRN-435189|X29707S89186|2012-02-27 15:30:50|4433.12|ACT-00029|ACT-93939|processed|payment for invoice # INV-603856|2012-03-01 00:00:00|u9615
TRN-290294|O94780T97939|2010-04-19 11:48:16|63323.52|ACT-00034|ACT-55676|processed|payment for invoice # INV-170338|2010-04-22 00:00:00|u3977
TRN-374247|Q65360L70151|2013-03-25 11:29:27|59274.65|ACT-00009|ACT-14189|processed|payment for invoice # INV-632617|2013-03-28 00:00:00|u3977
TRN-692902|X81078U91714|2015-08-03 09:28:00|9923.02|ACT-00032|ACT-59698|processed|payment for invoice # INV-922696|2015-08-06 00:00:00|u2204
TRN-573964|A33956D13800|2015-11-30 16:27:18|31728.77|ACT-00001|ACT-34595|processed|payment for invoice # INV-698727|2015-12-03 00:00:00|u3977
TRN-320741|G42512B36098|2011-06-09 16:45:39|7747.72|ACT-00009|ACT-59698|processed|payment for invoice # INV-102539|2011-06-16 00:00:00|u3977
TRN-696299|D29868Q89539|2015-12-14 09:00:13|34577.74|ACT-00022|ACT-93939|processed|payment for invoice # INV-302259|2015-12-17 00:00:00|u3977
TRN-733152|B54199D90384|2011-11-16 16:39:21|48460.75|ACT-00016|ACT-93939|processed|payment for invoice # INV-544620|2011-11-17 00:00:00|u3977
TRN-945074|G17553W59819|2012-11-29 13:24:14|72202.09|ACT-00030|ACT-14189|processed|payment for invoice # INV-874230|2012-12-06 00:00:00|u3977
TRN-996300|T95205G71204|2013-12-09 13:44:05|43046.82|ACT-00002|ACT-95862|processed|payment for invoice # INV-309470|2013-12-12 00:00:00|u3269
TRN-397891|B48698K46346|2011-04-07 09:26:47|20578.80|ACT-00018|ACT-95624|processed|payment for invoice # INV-642597|2011-04-14 00:00:00|u2204
TRN-232298|K92636L12798|2016-06-07 16:02:53|13479.69|ACT-00009|ACT-59698|processed|payment for invoice # INV-196238|2016-06-09 00:00:00|u2204
TRN-475778|I70169U61520|2012-04-25 13:46:27|24824.33|ACT-00016|ACT-93939|processed|payment for invoice # INV-212082|2012-04-26 00:00:00|u3977
TRN-552161|F72967I96374|2010-01-28 11:39:02|32428.80|ACT-00016|ACT-53050|processed|payment for invoice # INV-710982|2010-02-04 00:00:00|u3977
TRN-974408|A95703W85991|2011-01-26 09:49:10|2741.92|ACT-00026|ACT-14189|processed|payment for invoice # INV-125507|2011-01-27 00:00:00|u2204
TRN-948948|M68314L77210|2013-01-09 16:36:32|38441.02|ACT-00014|ACT-59698|processed|payment for invoice # INV-187288|2013-01-10 00:00:00|u3977
TRN-801274|Q17533X47700|2006-03-03 12:38:25|44747.89|ACT-00014|ACT-21097|processed|payment for invoice # INV-572886|2006-03-09 00:00:00|u3977
TRN-454404|D14594T44640|2012-06-22 16:41:42|15585.62|ACT-00019|ACT-45489|processed|payment for invoice # INV-922903|2012-06-28 00:00:00|u3977
TRN-871368|O37702F31799|2015-04-16 09:48:26|42970.34|ACT-00026|ACT-34595|processed|payment for invoice # INV-413692|2015-04-23 00:00:00|u3977
TRN-346277|R53591R28408|2014-01-21 15:16:50|8508.84|ACT-00015|ACT-87049|processed|payment for invoice # INV-826789|2014-01-23 00:00:00|u2204
TRN-628033|X57635V17044|2010-06-21 11:57:00|10185.55|ACT-00036|ACT-36515|processed|payment for invoice # INV-897232|2010-06-24 00:00:00|u2204
TRN-669889|N22685W38946|2011-11-08 16:45:04|27344.99|ACT-00018|ACT-34595|processed|payment for invoice # INV-189401|2011-11-10 00:00:00|u2204
TRN-614454|L60977R11709|2015-11-02 11:19:09|32829.94|ACT-00005|ACT-87049|processed|payment for invoice # INV-597226|2015-11-05 00:00:00|u3977
TRN-811442|Z35895X42551|2012-05-16 12:28:10|5928.23|ACT-00037|ACT-45489|processed|payment for invoice # INV-674645|2012-05-24 00:00:00|u2204
TRN-593643|L82419V14020|2012-11-07 15:03:51|45792.62|ACT-00004|ACT-59698|processed|payment for invoice # INV-829767|2012-11-08 00:00:00|u3977
TRN-384292|N60646D24573|2008-10-03 09:57:15|2405.09|ACT-00027|ACT-55676|processed|payment for invoice # INV-612258|2008-10-09 00:00:00|u9615
TRN-626076|M83510T53313|2011-11-08 12:29:06|36894.75|ACT-00010|ACT-59698|processed|payment for invoice # INV-294465|2011-11-10 00:00:00|u3977
TRN-275179|X33316C91569|2011-04-29 16:41:01|24630.57|ACT-00012|ACT-95862|processed|payment for invoice # INV-151054|2011-05-05 00:00:00|u2204
TRN-477351|C99342X90222|2016-02-08 16:01:51|26006.13|ACT-00006|ACT-34595|processed|payment for invoice # INV-146392|2016-02-11 00:00:00|u2204
TRN-866577|V66821Q39107|2008-09-01 11:08:41|291.19|ACT-00007|ACT-14189|processed|payment for invoice # INV-119788|2008-09-04 00:00:00|u9615
TRN-579744|V25414J18817|2015-12-16 10:18:08|16153.46|ACT-00031|ACT-93939|processed|payment for invoice # INV-763526|2015-12-17 00:00:00|u3977
TRN-864828|W39981U51126|2012-11-30 15:54:48|23508.35|ACT-00031|ACT-45489|processed|payment for invoice # INV-686078|2012-12-06 00:00:00|u3977
TRN-214273|V16160U95352|2016-06-21 15:39:41|10309.34|ACT-00023|ACT-87049|processed|payment for invoice # INV-497638|2016-06-23 00:00:00|u2204
TRN-186956|C99666T90595|2015-10-02 14:25:37|3300.00|ACT-00011|ACT-34595|processed|payment for invoice # INV-193896|2015-10-08 00:00:00|u9615
TRN-102895|K23382X56426|2012-11-01 13:49:24|44336.98|ACT-00011|ACT-93939|processed|payment for invoice # INV-758754|2012-11-08 00:00:00|u3977
TRN-338749|S29438J28323|2011-12-05 12:14:33|163.17|ACT-00028|ACT-80828|processed|payment for invoice # INV-964526|2011-12-08 00:00:00|u9615
TRN-737170|W93664R37566|2011-04-08 16:38:47|43310.82|ACT-00014|ACT-20501|processed|payment for invoice # INV-340927|2011-04-14 00:00:00|u3977
TRN-720048|Y22699B28224|2010-06-21 11:44:11|50351.35|ACT-00001|ACT-95862|processed|payment for invoice # INV-259606|2010-06-24 00:00:00|u3269
TRN-317725|E55654T67249|2014-03-07 15:19:51|38685.51|ACT-00034|ACT-21097|processed|payment for invoice # INV-979049|2014-03-13 00:00:00|u3977
TRN-813660|K39505X21138|2008-08-05 09:33:49|4128.07|ACT-00003|ACT-21097|processed|payment for invoice # INV-914504|2008-08-07 00:00:00|u9615
TRN-907033|W39997X30231|2008-07-01 13:41:06|27274.12|ACT-00031|ACT-55676|processed|payment for invoice # INV-836034|2008-07-03 00:00:00|u2204
TRN-553355|K30102V51329|2015-01-21 13:50:23|619.42|ACT-00024|ACT-87049|processed|payment for invoice # INV-599013|2015-01-22 00:00:00|u9615
TRN-147593|W43169D21314|2012-12-11 15:04:46|22164.91|ACT-00011|ACT-45489|processed|payment for invoice # INV-326199|2012-12-13 00:00:00|u3977
TRN-249301|T68360L11857|2013-08-23 14:26:56|6660.30|ACT-00010|ACT-95624|processed|payment for invoice # INV-414123|2013-08-29 00:00:00|u2204
TRN-272103|T53058E33487|2009-07-01 12:36:01|4093.80|ACT-00037|ACT-95624|processed|payment for invoice # INV-939856|2009-07-02 00:00:00|u9615
TRN-759124|J14296W38790|2011-09-29 14:04:26|34153.55|ACT-00032|ACT-46570|processed|payment for invoice # INV-722579|2011-10-06 00:00:00|u3977
TRN-178479|N92406V38889|2004-12-29 12:17:21|23430.26|ACT-00005|ACT-20925|processed|payment for invoice # INV-232608|2004-12-30 00:00:00|u2204
TRN-843555|S68911D97380|2011-03-21 16:58:24|18790.33|ACT-00004|ACT-36515|processed|payment for invoice # INV-781852|2011-03-24 00:00:00|u3977
TRN-787533|W20466S51624|2010-06-16 14:47:20|27931.68|ACT-00001|ACT-95862|processed|payment for invoice # INV-714889|2010-06-17 00:00:00|u2204
TRN-329840|F26369D48509|2008-12-01 16:11:47|5975.61|ACT-00007|ACT-36515|processed|payment for invoice # INV-521111|2008-12-04 00:00:00|u2204
TRN-109115|Y77719R12678|2015-12-02 13:16:40|3020.68|ACT-00002|ACT-34595|processed|payment for invoice # INV-886605|2015-12-03 00:00:00|u9615
TRN-869613|Y54916E27712|2009-04-14 09:17:08|47329.19|ACT-00001|ACT-95862|processed|payment for invoice # INV-316488|2009-04-16 00:00:00|u3269
