invoice_id|po_id|vendor_id|invoice_dt|invoice_image_path|payment_due_by_dt|received_dt|received_by_user_id|total
INV-343363|PUO-519411871|VD-0125|2016-08-08 00:00:00|not available|2016-10-05 00:00:00|2016-08-17 00:00:00|u0371|23796.85
INV-488532|PUO-084180794|VD-0206|2015-11-04 00:00:00|not available|2016-01-11 00:00:00|2015-11-16 00:00:00|u0775|32616.58
INV-375248|PUO-471698670|VD-0279|2015-03-17 00:00:00|not available|2015-06-05 00:00:00|2015-03-25 00:00:00|u2204|33273.64
INV-707281|PUO-083432762|VD-0467|2011-09-19 00:00:00|not available|2011-10-25 00:00:00|2011-09-26 00:00:00|u7882|6569.88
INV-500834|PUO-085201067|VD-0495|2011-02-22 00:00:00|not available|2011-05-16 00:00:00|2011-03-01 00:00:00|u0371|15349.37
INV-491583|PUO-042773811|VD-0068|2008-06-24 00:00:00|not available|2008-09-01 00:00:00|2008-07-04 00:00:00|u3977|18106.09
INV-375450|PUO-092566263|VD-0536|2015-12-23 00:00:00|not available|2016-02-05 00:00:00|2016-01-04 00:00:00|u0775|43245.15
INV-379247|PUO-102566929|VD-0181|2012-12-31 00:00:00|not available|2013-03-11 00:00:00|2013-01-08 00:00:00|u2204|56542.23
INV-605044|PUO-031945757|VD-0569|2011-07-25 00:00:00|not available|2011-10-10 00:00:00|2011-08-02 00:00:00|u9615|4507.14
INV-833150|PUO-262799244|VD-0410|2012-08-27 00:00:00|not available|2012-11-20 00:00:00|2012-08-30 00:00:00|u4539|4501.78
INV-689551|PUO-058441217|VD-0500|2011-03-29 00:00:00|not available|2011-05-30 00:00:00|2011-04-05 00:00:00|u1645|472.78
INV-260929|PUO-017838159|VD-0379|2014-09-22 00:00:00|not available|2014-11-04 00:00:00|2014-09-26 00:00:00|u1584|36893.09
INV-414678|PUO-064227491|VD-0330|2008-08-04 00:00:00|not available|2008-10-15 00:00:00|2008-08-11 00:00:00|u8049|5255.72
INV-127382|PUO-192794051|VD-0575|2012-03-30 00:00:00|not available|2012-05-02 00:00:00|2012-04-02 00:00:00|u7882|1009.85
INV-702103|PUO-092658752|VD-0579|2013-01-23 00:00:00|not available|2013-03-21 00:00:00|2013-01-28 00:00:00|u1584|12936.60
INV-870254|PUO-073814864|VD-0570|2011-11-08 00:00:00|not available|2011-12-15 00:00:00|2011-11-17 00:00:00|u8204|6531.26
INV-370685|PUO-120409999|VD-0576|2015-11-19 00:00:00|not available|2016-01-25 00:00:00|2015-11-27 00:00:00|u0775|27430.61
INV-468993|PUO-087655040|VD-0407|2011-10-18 00:00:00|not available|2011-11-28 00:00:00|2011-10-24 00:00:00|u2204|13450.90
INV-839111|PUO-354185837|VD-0576|2015-11-19 00:00:00|not available|2016-01-25 00:00:00|2015-11-24 00:00:00|u0775|2642.44
INV-874028|PUO-296877052|VD-0252|2015-04-28 00:00:00|not available|2015-07-20 00:00:00|2015-05-04 00:00:00|u1584|7920.84
INV-526754|PUO-631674155|VD-0125|2016-11-28 00:00:00|not available|2017-01-18 00:00:00|2016-11-30 00:00:00|u0775|6857.84
INV-984007|PUO-043647831|VD-0342|2006-02-15 00:00:00|not available|2006-04-07 00:00:00|2006-02-20 00:00:00|u8204|11389.86
INV-900201|PUO-474364568|VD-0199|2013-02-25 00:00:00|not available|2013-04-02 00:00:00|2013-03-04 00:00:00|u8204|11058.64
INV-629580|PUO-196184048|VD-0141|2011-01-04 00:00:00|not available|2011-03-15 00:00:00|2011-01-13 00:00:00|u0371|6387.56
INV-184747|PUO-008442762|VD-0570|2011-11-08 00:00:00|not available|2012-01-17 00:00:00|2011-11-11 00:00:00|u8204|13433.77
INV-487780|PUO-632948759|VD-0125|2016-11-29 00:00:00|not available|2017-01-26 00:00:00|2016-12-08 00:00:00|u8204|8655.11
INV-467430|PUO-115285113|VD-0434|2012-05-24 00:00:00|not available|2012-07-09 00:00:00|2012-05-31 00:00:00|u2204|32776.28
INV-556130|PUO-274558001|VD-0254|2014-10-31 00:00:00|not available|2015-01-16 00:00:00|2014-11-10 00:00:00|u1584|23279.94
INV-460242|PUO-150345696|VD-0585|2011-09-02 00:00:00|not available|2011-11-08 00:00:00|2011-09-12 00:00:00|u1584|3842.77
INV-800679|PUO-458170469|VD-0536|2016-10-24 00:00:00|not available|2017-01-14 00:00:00|2016-10-31 00:00:00|u8295|21068.62
INV-498889|PUO-172133405|VD-0302|2012-12-06 00:00:00|not available|2013-01-14 00:00:00|2012-12-10 00:00:00|u3977|4113.15
INV-175882|PUO-069701930|VD-0516|2011-12-02 00:00:00|not available|2012-01-09 00:00:00|2011-12-12 00:00:00|u9615|9218.85
INV-596397|PUO-231919720|VD-0366|2013-03-26 00:00:00|not available|2013-06-11 00:00:00|2013-04-02 00:00:00|u0371|24.20
INV-909647|PUO-143303383|VD-0100|2012-04-11 00:00:00|not available|2012-05-21 00:00:00|2012-04-20 00:00:00|u4539|8603.86
INV-131689|PUO-059908056|VD-0120|2012-03-30 00:00:00|not available|2012-06-04 00:00:00|2012-04-02 00:00:00|u8204|27024.37
INV-780742|PUO-037562881|VD-0171|2011-05-02 00:00:00|not available|2011-07-22 00:00:00|2011-05-05 00:00:00|u8204|60243.67
INV-708758|PUO-072223758|VD-0043|2008-11-03 00:00:00|not available|2009-01-22 00:00:00|2008-11-11 00:00:00|u8049|10649.55
INV-822760|PUO-391334165|VD-0579|2013-06-26 00:00:00|not available|2013-09-12 00:00:00|2013-07-05 00:00:00|u2204|20159.07
INV-421266|PUO-208746764|VD-0302|2013-03-18 00:00:00|not available|2013-06-04 00:00:00|2013-03-25 00:00:00|u3977|27315.51
INV-904308|PUO-092402201|VD-0316|2011-04-19 00:00:00|not available|2011-06-08 00:00:00|2011-04-26 00:00:00|u0371|8298.40
INV-389557|PUO-026521590|VD-0050|2011-02-22 00:00:00|not available|2011-05-20 00:00:00|2011-03-01 00:00:00|u4539|56673.62
INV-300886|PUO-094644772|VD-0568|2015-03-25 00:00:00|not available|2015-06-22 00:00:00|2015-03-31 00:00:00|u2204|14854.09
INV-732606|PUO-133382318|VD-0495|2011-02-22 00:00:00|not available|2011-04-12 00:00:00|2011-03-03 00:00:00|u0371|8777.10
INV-366616|PUO-030842903|VD-0068|2008-04-14 00:00:00|not available|2008-06-30 00:00:00|2008-04-21 00:00:00|u3977|10576.89
INV-250864|PUO-119118078|VD-0500|2011-03-30 00:00:00|not available|2011-05-18 00:00:00|2011-04-04 00:00:00|u1645|16046.14
INV-905856|PUO-229226393|VD-0536|2016-04-19 00:00:00|not available|2016-07-14 00:00:00|2016-04-25 00:00:00|u0775|31684.22
INV-616973|PUO-230699858|VD-0576|2015-11-19 00:00:00|not available|2015-12-28 00:00:00|2015-11-30 00:00:00|u1584|7345.11
INV-780832|PUO-214280143|VD-0570|2011-11-09 00:00:00|not available|2012-01-04 00:00:00|2011-11-14 00:00:00|u0371|3379.78
INV-829434|PUO-366407365|VD-0142|2011-01-19 00:00:00|not available|2011-03-25 00:00:00|2011-01-24 00:00:00|u8049|12858.80
INV-616396|PUO-235221227|VD-0252|2015-03-27 00:00:00|not available|2015-06-12 00:00:00|2015-04-01 00:00:00|u4539|10673.75
INV-238082|PUO-052557794|VD-0501|2013-04-23 00:00:00|not available|2013-07-10 00:00:00|2013-05-02 00:00:00|u2204|15911.54
INV-392240|PUO-051229866|VD-0545|2013-06-24 00:00:00|not available|2013-07-29 00:00:00|2013-07-01 00:00:00|u2204|48711.08
INV-279544|PUO-030667436|VD-0023|2012-02-13 00:00:00|not available|2012-04-25 00:00:00|2012-02-15 00:00:00|u9615|13241.49
INV-953500|PUO-164914430|VD-0273|2015-01-19 00:00:00|not available|2015-04-01 00:00:00|2015-01-26 00:00:00|u3977|27520.35
INV-799295|PUO-160657301|VD-0200|2008-07-15 00:00:00|not available|2008-09-01 00:00:00|2008-07-21 00:00:00|u8049|5600.00
INV-359754|PUO-239498096|VD-0206|2015-11-05 00:00:00|not available|2015-12-31 00:00:00|2015-11-09 00:00:00|u0371|7129.22
INV-238964|PUO-199257761|VD-0536|2016-03-31 00:00:00|not available|2016-05-23 00:00:00|2016-04-04 00:00:00|u0775|5496.37
INV-874775|PUO-087917736|VD-0316|2011-04-19 00:00:00|not available|2011-05-30 00:00:00|2011-04-29 00:00:00|u0371|5137.68
INV-153364|PUO-025372059|VD-0279|2015-03-16 00:00:00|not available|2015-06-02 00:00:00|2015-03-25 00:00:00|u0371|4892.86
INV-803442|PUO-079130827|VD-0366|2013-03-25 00:00:00|not available|2013-06-10 00:00:00|2013-04-02 00:00:00|u2204|65619.56
INV-922166|PUO-379180668|VD-0052|2014-04-23 00:00:00|not available|2014-06-10 00:00:00|2014-04-29 00:00:00|u4539|3427.11
INV-416891|PUO-056981002|VD-0152|2005-11-30 00:00:00|not available|2006-01-30 00:00:00|2005-12-08 00:00:00|u8204|55592.82
INV-784493|PUO-359763431|VD-0461|2016-03-02 00:00:00|not available|2016-05-09 00:00:00|2016-03-11 00:00:00|u8204|51216.78
INV-534146|PUO-108610033|VD-0452|2012-12-12 00:00:00|not available|2013-02-08 00:00:00|2012-12-20 00:00:00|u1584|45504.85
INV-181631|PUO-210719659|VD-0125|2015-08-03 00:00:00|not available|2015-11-02 00:00:00|2015-08-05 00:00:00|u1645|1108.00
INV-523647|PUO-195612396|VD-0554|2016-03-30 00:00:00|not available|2016-05-23 00:00:00|2016-04-04 00:00:00|u0775|28813.51
INV-917653|PUO-108733639|VD-0112|2013-02-05 00:00:00|not available|2013-03-20 00:00:00|2013-02-11 00:00:00|u1584|11961.47
INV-423116|PUO-069858740|VD-0473|2009-12-30 00:00:00|not available|2010-03-15 00:00:00|2010-01-08 00:00:00|u8204|416.81
INV-638617|PUO-106445669|VD-0330|2008-08-04 00:00:00|not available|2008-09-05 00:00:00|2008-08-11 00:00:00|u8049|9909.75
INV-508461|PUO-265666797|VD-0100|2013-06-17 00:00:00|not available|2013-07-24 00:00:00|2013-06-20 00:00:00|u1584|4085.02
INV-533052|PUO-128862811|VD-0545|2014-03-06 00:00:00|not available|2014-04-07 00:00:00|2014-03-17 00:00:00|u2204|48414.34
INV-177582|PUO-020359550|VD-0199|2013-02-22 00:00:00|not available|2013-04-10 00:00:00|2013-03-01 00:00:00|u9615|29370.72
INV-286118|PUO-042622499|VD-0052|2014-04-22 00:00:00|not available|2014-07-14 00:00:00|2014-05-02 00:00:00|u9615|27054.10
INV-323698|PUO-050729318|VD-0495|2011-02-22 00:00:00|not available|2011-04-26 00:00:00|2011-03-01 00:00:00|u1645|5866.48
INV-266111|PUO-138599222|VD-0229|2012-10-12 00:00:00|not available|2013-01-07 00:00:00|2012-10-19 00:00:00|u8204|24945.92
INV-196238|PUO-450522375|VD-0125|2016-05-13 00:00:00|not available|2016-08-02 00:00:00|2016-05-20 00:00:00|u7882|13479.69
INV-898324|PUO-375433817|VD-0052|2014-04-23 00:00:00|not available|2014-05-26 00:00:00|2014-04-28 00:00:00|u0775|35617.67
INV-510718|PUO-445699471|VD-0252|2015-07-23 00:00:00|not available|2015-09-21 00:00:00|2015-07-28 00:00:00|u4539|15096.59
INV-226527|PUO-255298033|VD-0582|2015-07-16 00:00:00|not available|2015-10-07 00:00:00|2015-07-20 00:00:00|u3977|8934.63
INV-191434|PUO-021540506|VD-0052|2014-04-22 00:00:00|not available|2014-07-01 00:00:00|2014-04-25 00:00:00|u7882|8347.41
INV-712237|PUO-204645944|VD-0141|2011-01-04 00:00:00|not available|2011-03-02 00:00:00|2011-01-11 00:00:00|u9615|97552.38
INV-423837|PUO-479948856|VD-0279|2015-03-17 00:00:00|not available|2015-04-23 00:00:00|2015-03-24 00:00:00|u8204|12332.16
INV-321035|PUO-023187593|VD-0172|2011-11-14 00:00:00|not available|2011-12-27 00:00:00|2011-11-21 00:00:00|u9615|32087.17
INV-355853|PUO-227696529|VD-0581|2010-05-26 00:00:00|not available|2010-08-18 00:00:00|2010-05-31 00:00:00|u3977|66598.37
INV-390847|PUO-134930310|VD-0046|2011-10-20 00:00:00|not available|2012-01-06 00:00:00|2011-10-28 00:00:00|u8049|174.98
INV-920861|PUO-162815705|VD-0302|2012-11-12 00:00:00|not available|2012-12-31 00:00:00|2012-11-20 00:00:00|u7882|3679.38
INV-971842|PUO-018161424|VD-0181|2012-11-30 00:00:00|not available|2013-01-03 00:00:00|2012-12-03 00:00:00|u8049|30762.70
INV-774594|PUO-114141738|VD-0014|2011-05-27 00:00:00|not available|2011-07-01 00:00:00|2011-06-01 00:00:00|u0371|12410.77
INV-662518|PUO-159674782|VD-0536|2016-02-22 00:00:00|not available|2016-04-11 00:00:00|2016-02-24 00:00:00|u0775|9266.91
INV-915978|PUO-215320538|VD-0245|2013-01-04 00:00:00|not available|2013-03-28 00:00:00|2013-01-11 00:00:00|u8295|32589.36
INV-421075|PUO-071330078|VD-0521|2011-08-02 00:00:00|not available|2011-09-26 00:00:00|2011-08-09 00:00:00|u9615|3401.44
INV-740437|PUO-227620361|VD-0257|2013-12-24 00:00:00|not available|2014-02-19 00:00:00|2013-12-30 00:00:00|u2204|15000.75
INV-883905|PUO-121525570|VD-0552|2010-11-19 00:00:00|not available|2011-01-31 00:00:00|2010-11-22 00:00:00|u2204|25343.78
INV-380003|PUO-050463308|VD-0545|2013-06-24 00:00:00|not available|2013-09-20 00:00:00|2013-07-02 00:00:00|u2204|10985.15
INV-405859|PUO-210288384|VD-0056|2013-09-27 00:00:00|not available|2013-12-16 00:00:00|2013-10-01 00:00:00|u9615|13273.52
INV-699220|PUO-001203764|VD-0379|2014-08-18 00:00:00|not available|2014-11-03 00:00:00|2014-08-22 00:00:00|u1584|817.43
INV-558570|PUO-089876144|VD-0152|2005-11-30 00:00:00|not available|2006-01-23 00:00:00|2005-12-09 00:00:00|u8204|4574.66
INV-145822|PUO-024722865|VD-0509|2014-09-02 00:00:00|not available|2014-12-01 00:00:00|2014-09-09 00:00:00|u0775|14039.72
INV-889826|PUO-228234539|VD-0570|2011-11-09 00:00:00|not available|2012-02-06 00:00:00|2011-11-21 00:00:00|u2204|8156.10
INV-292217|PUO-288583692|VD-0582|2015-09-25 00:00:00|not available|2015-10-26 00:00:00|2015-09-30 00:00:00|u1584|4735.55
INV-322379|PUO-281996014|VD-0254|2014-11-05 00:00:00|not available|2014-12-09 00:00:00|2014-11-10 00:00:00|u8295|2713.22
INV-427461|PUO-037218855|VD-0229|2012-10-11 00:00:00|not available|2012-12-18 00:00:00|2012-10-15 00:00:00|u8204|33987.37
INV-458186|PUO-157250525|VD-0046|2011-10-20 00:00:00|not available|2012-01-11 00:00:00|2011-10-31 00:00:00|u8049|14107.86
INV-822919|PUO-100982173|VD-0173|2014-02-05 00:00:00|not available|2014-04-15 00:00:00|2014-02-12 00:00:00|u3977|30651.52
INV-885270|PUO-089934291|VD-0087|2011-06-21 00:00:00|not available|2011-07-25 00:00:00|2011-06-29 00:00:00|u1584|8290.02
INV-432701|PUO-070758112|VD-0513|2009-05-26 00:00:00|not available|2009-08-24 00:00:00|2009-06-02 00:00:00|u0371|10440.25
INV-167870|PUO-009514201|VD-0229|2012-10-11 00:00:00|not available|2012-11-22 00:00:00|2012-10-17 00:00:00|u8204|301.32
INV-912857|PUO-356809274|VD-0046|2011-10-20 00:00:00|not available|2011-12-05 00:00:00|2011-10-24 00:00:00|u9615|778.03
INV-711664|PUO-167850703|VD-0199|2013-02-22 00:00:00|not available|2013-05-22 00:00:00|2013-03-04 00:00:00|u2204|8917.02
INV-830169|PUO-061985010|VD-0573|2004-11-30 00:00:00|not available|2005-01-27 00:00:00|2004-12-06 00:00:00|u8204|12567.68
INV-100434|PUO-156569471|VD-0410|2011-12-07 00:00:00|not available|2012-02-14 00:00:00|2011-12-16 00:00:00|u2204|1435.54
INV-657718|PUO-254808326|VD-0516|2013-10-14 00:00:00|not available|2013-11-22 00:00:00|2013-10-21 00:00:00|u3977|95.92
INV-161867|PUO-586914902|VD-0125|2016-10-17 00:00:00|not available|2016-11-18 00:00:00|2016-10-25 00:00:00|u1584|10751.99
INV-821739|PUO-172121682|VD-0579|2013-03-06 00:00:00|not available|2013-04-29 00:00:00|2013-03-12 00:00:00|u8049|3197.08
INV-758674|PUO-223662515|VD-0159|2012-11-12 00:00:00|not available|2013-01-25 00:00:00|2012-11-19 00:00:00|u3977|34677.05
INV-792065|PUO-074718823|VD-0029|2012-01-18 00:00:00|not available|2012-04-04 00:00:00|2012-01-24 00:00:00|u4539|10515.60
INV-857629|PUO-182346204|VD-0276|2013-04-09 00:00:00|not available|2013-07-02 00:00:00|2013-04-16 00:00:00|u3977|15117.97
INV-741339|PUO-063917088|VD-0587|2012-01-09 00:00:00|not available|2012-02-09 00:00:00|2012-01-12 00:00:00|u7882|4854.68
INV-304553|PUO-022733803|VD-0342|2005-12-07 00:00:00|not available|2006-02-20 00:00:00|2005-12-14 00:00:00|u8204|12344.67
INV-197261|PUO-493832464|VD-0125|2016-07-04 00:00:00|not available|2016-08-29 00:00:00|2016-07-08 00:00:00|u0775|27722.57
INV-682054|PUO-189592630|VD-0284|2011-08-09 00:00:00|not available|2011-09-19 00:00:00|2011-08-15 00:00:00|u4539|24038.78
INV-439811|PUO-285964727|VD-0585|2011-09-05 00:00:00|not available|2011-10-20 00:00:00|2011-09-07 00:00:00|u1584|81551.92
INV-780098|PUO-109221702|VD-0056|2013-02-04 00:00:00|not available|2013-04-08 00:00:00|2013-02-11 00:00:00|u8204|12710.52
INV-407043|PUO-145380544|VD-0397|2010-01-29 00:00:00|not available|2010-04-09 00:00:00|2010-02-08 00:00:00|u8049|19186.24
INV-753491|PUO-039972913|VD-0272|2013-11-27 00:00:00|not available|2014-01-03 00:00:00|2013-12-02 00:00:00|u8295|7846.66
INV-319928|PUO-024847972|VD-0500|2011-03-29 00:00:00|not available|2011-06-06 00:00:00|2011-04-08 00:00:00|u1645|17821.01
INV-980294|PUO-294382777|VD-0254|2014-12-09 00:00:00|not available|2015-02-02 00:00:00|2014-12-15 00:00:00|u8295|57661.09
INV-592331|PUO-442998746|VD-0257|2013-12-27 00:00:00|not available|2014-03-24 00:00:00|2014-01-03 00:00:00|u8295|8987.92
INV-347462|PUO-101443027|VD-0125|2015-03-09 00:00:00|not available|2015-04-20 00:00:00|2015-03-12 00:00:00|u0371|44816.54
INV-769774|PUO-004500570|VD-0252|2014-11-20 00:00:00|not available|2015-01-27 00:00:00|2014-11-26 00:00:00|u4539|8177.42
INV-935358|PUO-037804711|VD-0310|2012-08-20 00:00:00|not available|2012-09-24 00:00:00|2012-08-27 00:00:00|u3977|3544.51
INV-667877|PUO-306663602|VD-0206|2015-11-05 00:00:00|not available|2016-01-06 00:00:00|2015-11-12 00:00:00|u0371|2878.86
INV-406905|PUO-329260417|VD-0366|2013-03-27 00:00:00|not available|2013-06-24 00:00:00|2013-04-08 00:00:00|u8295|81966.35
INV-299085|PUO-025659365|VD-0026|2011-06-15 00:00:00|not available|2011-09-05 00:00:00|2011-06-22 00:00:00|u3977|45484.38
INV-564364|PUO-042289750|VD-0050|2011-02-22 00:00:00|not available|2011-04-26 00:00:00|2011-02-28 00:00:00|u4539|10412.17
INV-229718|PUO-143324801|VD-0552|2010-11-22 00:00:00|not available|2011-02-08 00:00:00|2010-11-29 00:00:00|u1645|98.17
INV-158425|PUO-460371824|VD-0582|2016-08-08 00:00:00|not available|2016-10-24 00:00:00|2016-08-16 00:00:00|u3977|8732.48
INV-736483|PUO-212336062|VD-0380|2012-12-17 00:00:00|not available|2013-02-15 00:00:00|2012-12-24 00:00:00|u2204|32740.30
INV-192726|PUO-024584389|VD-0159|2012-11-12 00:00:00|not available|2012-12-19 00:00:00|2012-11-20 00:00:00|u3977|4815.16
INV-104543|PUO-020392402|VD-0473|2009-07-16 00:00:00|not available|2009-08-24 00:00:00|2009-07-24 00:00:00|u8204|14238.93
INV-716721|PUO-174774798|VD-0316|2011-04-20 00:00:00|not available|2011-07-07 00:00:00|2011-04-26 00:00:00|u1584|34496.87
INV-576208|PUO-100631260|VD-0521|2011-08-02 00:00:00|not available|2011-10-26 00:00:00|2011-08-05 00:00:00|u2204|33983.64
INV-119510|PUO-132536189|VD-0397|2009-12-30 00:00:00|not available|2010-03-15 00:00:00|2010-01-11 00:00:00|u8049|48820.29
INV-881115|PUO-166186697|VD-0206|2015-11-04 00:00:00|not available|2015-12-10 00:00:00|2015-11-11 00:00:00|u9615|136.34
INV-246948|PUO-110475426|VD-0570|2011-11-09 00:00:00|not available|2012-01-16 00:00:00|2011-11-17 00:00:00|u2204|35560.38
INV-923009|PUO-355148257|VD-0206|2015-11-05 00:00:00|not available|2016-01-04 00:00:00|2015-11-09 00:00:00|u7724|7020.41
INV-435188|PUO-137125391|VD-0173|2014-03-11 00:00:00|not available|2014-04-29 00:00:00|2014-03-19 00:00:00|u2204|16368.16
INV-951940|PUO-190274984|VD-0302|2013-01-16 00:00:00|not available|2013-04-08 00:00:00|2013-01-22 00:00:00|u3977|32882.86
INV-423404|PUO-039362570|VD-0141|2011-01-03 00:00:00|not available|2011-03-07 00:00:00|2011-01-11 00:00:00|u2204|13534.78
INV-772454|PUO-319387679|VD-0568|2015-03-25 00:00:00|not available|2015-06-08 00:00:00|2015-03-30 00:00:00|u8295|37208.20
INV-739466|PUO-111203364|VD-0531|2007-04-04 00:00:00|not available|2007-05-14 00:00:00|2007-04-10 00:00:00|u4539|44299.43
INV-152074|PUO-003490143|VD-0566|2006-11-17 00:00:00|not available|2007-02-12 00:00:00|2006-11-23 00:00:00|u4539|4540.96
INV-574994|PUO-141394049|VD-0574|2011-03-15 00:00:00|not available|2011-05-02 00:00:00|2011-03-21 00:00:00|u3977|10092.37
INV-389449|PUO-173967033|VD-0460|2012-05-29 00:00:00|not available|2012-08-23 00:00:00|2012-06-04 00:00:00|u9615|8511.12
INV-250942|PUO-257444850|VD-0092|2014-09-15 00:00:00|not available|2014-11-26 00:00:00|2014-09-22 00:00:00|u9615|41798.16
INV-823213|PUO-219855711|VD-0570|2011-11-09 00:00:00|not available|2011-12-12 00:00:00|2011-11-15 00:00:00|u8204|9736.70
INV-221382|PUO-112659850|VD-0536|2016-01-11 00:00:00|not available|2016-04-06 00:00:00|2016-01-18 00:00:00|u1584|2727.89
INV-609238|PUO-162664319|VD-0142|2009-08-04 00:00:00|not available|2009-10-19 00:00:00|2009-08-13 00:00:00|u8049|20338.08
INV-690376|PUO-209594023|VD-0257|2013-12-24 00:00:00|not available|2014-01-30 00:00:00|2013-12-27 00:00:00|u8295|1274.34
INV-247399|PUO-062224014|VD-0576|2015-11-19 00:00:00|not available|2016-02-01 00:00:00|2015-11-23 00:00:00|u2204|2095.99
INV-863047|PUO-159938345|VD-0206|2015-11-04 00:00:00|not available|2015-12-07 00:00:00|2015-11-11 00:00:00|u9615|5767.45
INV-563288|PUO-164614791|VD-0125|2015-06-01 00:00:00|not available|2015-07-23 00:00:00|2015-06-11 00:00:00|u1645|5244.56
INV-821529|PUO-189397445|VD-0579|2013-03-11 00:00:00|not available|2013-05-06 00:00:00|2013-03-18 00:00:00|u1584|29191.56
INV-734658|PUO-175225413|VD-0120|2012-04-02 00:00:00|not available|2012-05-21 00:00:00|2012-04-10 00:00:00|u8204|34730.53
INV-272590|PUO-147513916|VD-0141|2011-01-04 00:00:00|not available|2011-02-14 00:00:00|2011-01-07 00:00:00|u8049|20577.51
INV-267129|PUO-069141506|VD-0410|2011-06-21 00:00:00|not available|2011-08-24 00:00:00|2011-06-23 00:00:00|u1584|12875.16
INV-305545|PUO-091555271|VD-0171|2012-01-23 00:00:00|not available|2012-03-02 00:00:00|2012-01-30 00:00:00|u8204|31264.46
INV-921975|PUO-191284807|VD-0478|2015-05-26 00:00:00|not available|2015-08-17 00:00:00|2015-06-03 00:00:00|u0371|24814.57
INV-491855|PUO-099487162|VD-0415|2012-01-30 00:00:00|not available|2012-04-20 00:00:00|2012-02-08 00:00:00|u8204|4609.16
INV-208413|PUO-029723217|VD-0380|2012-12-17 00:00:00|not available|2013-02-25 00:00:00|2012-12-27 00:00:00|u2204|9773.31
INV-738993|PUO-111132780|VD-0302|2012-08-15 00:00:00|not available|2012-10-22 00:00:00|2012-08-21 00:00:00|u1584|125059.37
INV-349119|PUO-269552118|VD-0585|2011-09-05 00:00:00|not available|2011-11-28 00:00:00|2011-09-09 00:00:00|u8204|6706.68
INV-894619|PUO-029482818|VD-0379|2014-10-14 00:00:00|not available|2014-12-18 00:00:00|2014-10-20 00:00:00|u7724|43539.46
INV-222999|PUO-391624280|VD-0252|2015-06-22 00:00:00|not available|2015-08-04 00:00:00|2015-07-02 00:00:00|u7882|33476.52
INV-660589|PUO-135920716|VD-0377|2015-10-19 00:00:00|not available|2015-12-28 00:00:00|2015-10-26 00:00:00|u2204|811.08
